-0.042773448	-0.041353732	0.05089754	0.016493348	-0.053211603	0.03926021	-0.07613979	-0.05306317	0.010566142	0.06288247	-0.018667666	0.050781123	-0.013183614	0.017854907	-0.022254055	0.0795384
0.019326009	-0.011631691	-0.0023592657	-0.0802125	-0.03809149	-0.053941943	-0.025360005	-0.014444085	0.01708089	0.021691116	-0.049913518	0.014075874	0.008146248	-0.04645792	-0.029093893	-0.01040394
-0.0076662046	-0.03455462	0.13605388	0.033759665	0.058204573	-0.08704145	0.08806104	0.11311205	0.063309014	-0.0037996513	-0.20980006	-0.06608642	0.118106365	-0.0711173	-0.16798331	0.098870255
0.01654913	0.049031958	-0.03262682	0.085014634	8.9412235e-05	-0.00454155	0.067712285	-0.008118914	-0.03445094	-0.028998269	0.020892488	0.046878424	0.032960434	0.0478134	0.102420166	-0.0474138
0.077001564	-0.07146434	0.013360414	0.0060582627	0.041297078	0.03260193	0.07386609	-0.022056742	0.043304242	-0.12805039	-0.016943093	0.018251328	0.01007916	0.02643341	-0.07328299	0.04840615
-0.1204292	0.10381386	-0.068777196	-0.10262972	0.030632028	0.11008128	0.16123609	0.15497488	-0.12532821	0.05176218	-0.09070133	-0.1723363	0.043929942	-0.012107874	-0.039312117	0.008521218
-0.083353855	-0.008853917	-0.003352806	-0.085507065	0.104295745	-0.057773445	-0.033714168	0.079733565	0.012237585	0.039038483	-0.027075293	-0.040185053	0.029839605	-0.053379912	-0.07805586	-0.024127271
-0.0061058714	-0.025637306	-0.12113213	-0.022707768	-0.0013577584	-0.022539584	-0.033208765	-0.020646717	0.025180073	0.03377277	0.039946366	0.13447079	0.020902269	0.03391564	-0.011813477	-0.047173154
-0.048394192	0.0412025	-0.06678025	0.081021786	-0.022234237	-0.02309133	-0.08712683	-0.010774439	-0.02193575	-0.077842735	-0.028551782	0.052049045	-0.046738055	-0.00975387	-0.046597447	-0.09282331
0.0026724413	-0.036963403	0.08452763	0.029026665	0.024062205	0.06494214	0.0678019	-0.06913758	-0.08901786	-0.03097073	-0.026930114	-0.040457305	-0.03683526	-0.032430526	-0.051332008	0.10122454
0.048613396	0.03497431	0.020554027	0.13820912	0.03858884	0.012066251	0.09488103	-0.087664455	0.016719472	-0.004522023	0.08324235	0.00046970282	0.00983491	0.0075899498	0.072849475	0.046034887
-0.117914565	0.087219216	-0.010617731	-0.007911894	-0.025102261	-0.019672938	-0.005125161	0.10302962	0.106535874	-0.054650478	-0.085428044	-0.1639855	0.020239288	0.027129034	-0.06570673	0.07078847
0.13450293	-0.028886475	-0.018615676	-0.10421328	0.12511978	-0.08736073	0.08822006	-0.047558967	0.02079134	0.027280917	0.11110978	-0.040243868	-0.04742405	-0.07281628	0.12149535	-0.01826959
0.18499468	-0.18604131	-0.23958774	0.16467556	-0.28210998	0.21487291	0.20301616	-0.25768209	-0.21055515	0.20612666	-0.039654154	-0.030429114	-0.24642672	0.07536695	-0.15548548	-0.1633196
-0.118968494	0.10843832	-0.030151969	-0.06017825	0.03958	-0.01739382	0.01240788	0.034243558	0.032889307	0.015498332	-0.021841463	-0.06236012	0.042124394	-0.025901724	-0.009558864	-0.064654134
0.03936261	-0.0005201839	0.00039942682	0.02984926	4.1550942e-05	0.038471382	0.09348461	-0.001191814	-0.022052292	0.02536858	0.13726011	-0.057737846	-0.075674675	0.08395129	0.14232686	0.027887946
-0.04782813	0.061180998	0.029107496	-0.16378379	0.100360274	-0.11563851	0.05829	0.028157555	0.10391617	-0.027373983	-0.048592392	-0.005366248	0.050515052	-0.1673445	-0.09659281	-0.073504485
