-0.0026516144	0.00065389933	1.1385098e-05	-0.032195672	0.0060036434	-0.0055521107	-0.012777219	-0.004591799	-0.08425971	-0.00043296767	-0.76079404	0.0026430865	-0.0070104674	-0.0012122014	0.0017259916	-0.0067426073
-0.05155497	0.04492051	-0.04689387	-0.0936644	-0.0731439	0.10828096	-0.01927148	-0.04135797	-0.14373815	-0.041115865	-0.42105097	0.070511624	0.06460602	0.08294674	-0.033272367	0.05791107
-0.29285812	0.39877114	0.30498037	-0.30768722	-0.38757962	0.312786	-0.3161867	-0.29332	0.03880069	-0.31712818	-0.40895298	0.26816028	0.30551296	0.32025543	0.2537039	0.27874434
-0.21527164	0.20044713	0.1645739	-0.22702312	-0.123166844	0.1961558	-0.14169316	-0.16269462	-0.035007324	-0.20964523	-0.3985631	0.03415571	0.11667291	0.14866756	0.14325978	0.11969326
-0.031297024	-0.06585362	-0.0992685	0.01181817	-0.0054794513	-0.042815104	0.08267398	0.068629496	-0.1565157	0.0021327625	-0.43020743	0.010730084	-0.022547783	0.014132508	-0.10324512	-0.05236338
-0.0223936	-0.03245813	0.044049002	-0.12494391	-0.032757085	-0.037891965	-0.022711169	-0.025757922	-0.10847745	-0.0119808875	-0.4641836	0.015374692	0.012990848	0.090515696	-0.03067258	0.05840794
0.112521864	-0.07207858	-0.11969978	-0.023786826	0.11489051	-0.134584	0.13232072	0.11833533	-0.14869078	0.019542981	-0.44049177	0.00054026174	-0.06274504	-0.11923093	-0.11722849	-0.044552494
-0.13070385	0.14916566	0.12704025	-0.1754068	-0.09953554	0.15906522	-0.140317	-0.16743252	0.051951766	-0.19189993	-0.1864749	0.06054861	0.15762956	0.13349889	0.13500486	0.16485633
0.12051365	-0.08121844	-0.08753824	-0.013115429	0.072372824	-0.13980499	0.124224134	0.07427752	0.007653375	0.05662513	-0.18082134	0.006344422	-0.08341653	-0.1033045	-0.14765596	-0.09996383
0.109076254	-0.11201915	-0.12007673	0.06796467	0.14658089	-0.12345866	0.06256676	0.17518681	-0.20288463	0.08958616	-0.20430319	-0.03456643	-0.12436003	-0.10751763	-0.12557404	-0.08833259
-0.02814202	0.100298524	-0.022650369	-0.057942785	-0.10388757	0.06308712	-0.024752395	0.0001909337	-0.06663826	-0.010405072	-0.5841809	0.046294734	0.04544089	0.08631762	-0.05050898	0.050112903
0.13891295	-0.108956344	-0.1465863	-0.057483453	0.025308372	-0.054982517	0.14639737	0.16756546	-0.2796894	0.0683592	-0.8587787	-0.044301108	-0.06618168	0.014313135	-0.17628232	-0.093896896
0.006822092	-0.035236552	-0.05566427	-0.079532124	0.05954054	-0.09186282	0.04770455	0.041482702	-0.17278427	0.04664795	-0.4955654	0.010675108	-0.066545084	0.008995475	-0.06763599	0.006755654
0.15527111	-0.085037954	-0.091341905	0.11043951	0.12253191	-0.09432009	0.14787404	0.1665806	-0.21306928	0.18867145	-0.44826207	-0.11719639	-0.18711919	-0.12704238	-0.13276114	-0.16921309
0.14154734	-0.15096892	-0.19245838	0.07843313	0.0988204	-0.14251414	0.09794739	0.16994551	-0.17556235	0.0876078	-0.33262777	-0.02595274	-0.032148186	-0.09634263	-0.17670362	-0.18834713
0.2121792	-0.29164442	-0.17217661	0.20343012	0.14946465	-0.16146062	0.18219323	0.132246	-0.21652666	0.21413435	-0.17370741	-0.0976478	-0.18544827	-0.19415016	-0.22886272	-0.20178291
0.08637118	-0.020518888	-0.090938024	0.024156354	-0.011481154	-0.056348618	0.05792521	0.019110018	0.0018351831	-0.0115438765	-0.27413043	0.046105277	-0.036415957	-0.051259007	-0.036225904	-0.021607768
0.025171453	-0.08342294	-0.02039218	0.04931597	0.01641785	-0.027260816	0.034140855	0.091137014	-0.14909859	0.013421035	-0.3560992	-0.020960147	0.058935374	-0.0076802555	-0.07958473	-0.004379673
0.8532316	-0.9201156	-0.7916244	0.77688146	0.8218693	-0.8051649	0.84211785	0.7955377	-0.5974633	0.85153097	-0.07746288	-0.7333149	-0.82471704	-0.8130427	-0.9435528	-0.8651126
0.042932805	-0.076949574	-0.16999374	0.07249534	0.12490994	-0.10759678	0.12722796	0.082822114	-0.16413945	0.08825599	-0.51167256	-0.16735841	-0.03364253	-0.14498278	-0.16586052	-0.12916188
0.20929293	-0.20456101	-0.2118132	0.22966458	0.21788524	-0.2236155	0.22230807	0.25654048	-0.22988117	0.19767436	-0.070085004	-0.1287586	-0.1991029	-0.17795815	-0.20136195	-0.24717766
-0.1492309	0.1651329	0.06912378	-0.20674506	-0.10540258	0.1277992	-0.09785105	-0.030274225	0.06400278	-0.15236399	-0.35408974	0.1549207	0.10447211	0.18323909	0.08015732	0.084236
0.07608782	-0.013094659	-0.04386209	-0.030097933	0.069060415	-0.09996792	0.0400355	0.0690445	-0.14770901	0.02834	-0.6160529	-0.072168864	0.031062417	-0.012571201	-0.111885734	-0.05986124
-0.18691328	0.11201452	0.13556328	-0.0928734	-0.11463207	0.15243132	-0.13385276	-0.1257901	-0.0031525686	-0.19510391	-0.22569393	0.13133274	0.16213253	0.118132025	0.14983219	0.15728712
